sid,name,cname
sz300334,津膜科技,污水处理
sz300362,天翔环境,污水处理
sz300388,国祯环保,污水处理
sz300422,博世科,污水处理
sz300425,环能科技,污水处理
sz300437,清水源,污水处理
sh600695,绿庭投资,猪肉
sh600975,新五丰,猪肉
sz000048,康达尔,猪肉
sz000529,广弘控股,猪肉
sz000735,"罗 牛 山",猪肉
sz000860,顺鑫农业,猪肉
sz002124,天邦股份,猪肉
sz002157,正邦科技,猪肉
sz002330,得利斯,猪肉
sz002477,雏鹰农牧,猪肉
sz002505,大康牧业,猪肉
sz002567,唐人神,猪肉
sz002714,牧原股份,猪肉
sz002726,龙大肉食,猪肉
sh600152,维科精华,石墨烯
sh600183,生益科技,石墨烯
sh600503,华丽家族,石墨烯
sh600509,天富能源,石墨烯
sh600516,方大炭素,石墨烯
sh600691,阳煤化工,石墨烯
sh600735,新华锦,石墨烯
sh600805,悦达投资,石墨烯
sz000009,中国宝安,石墨烯
sz000413,东旭光电,石墨烯
sz000510,金路集团,石墨烯
sz000532,力合股份,石墨烯
sz000928,中钢国际,石墨烯
sz002092,中泰化学,石墨烯
sz002139,拓邦股份,石墨烯
sz002297,博云新材,石墨烯
sz002319,乐通股份,石墨烯
sz002341,新纶科技,石墨烯
sz002389,南洋科技,石墨烯
sz002442,龙星化工,石墨烯
sz002450,康得新,石墨烯
sz002471,中超控股,石墨烯
sz002631,德尔未来,石墨烯
sz300064,豫金刚石,石墨烯
sz300068,南都电源,石墨烯
sz300073,当升科技,石墨烯
sz300108,双龙股份,石墨烯
sz300128,锦富新材,石墨烯
sz300317,珈伟股份,石墨烯
sh600329,中新药业,基因芯片
sh600463,空港股份,基因芯片
sh600645,中源协和,基因芯片
sh600689,上海三毛,基因芯片
sz002007,华兰生物,基因芯片
sz002030,达安基因,基因芯片
sz002118,紫鑫药业,基因芯片
sz002642,荣之联,基因芯片
sz300216,千山药机,基因芯片
sz300244,迪安诊断,基因芯片
sh600100,同方股份,高校背景
sh600530,交大昂立,高校背景
sh600601,方正科技,高校背景
sh600624,复旦复华,高校背景
sh600661,新南洋,高校背景
sh600730,中国高科,高校背景
sh600797,浙大网新,高校背景
sh600846,同济科技,高校背景
sh600857,宁波中百,高校背景
sh601901,方正证券,高校背景
sz000590,启迪古汉,高校背景
sz000788,北大医药,高校背景
sz000915,山大华特,高校背景
sz000938,紫光股份,高校背景
sz000988,华工科技,高校背景
sz000990,诚志股份,高校背景
sz002030,达安基因,高校背景
sz002297,博云新材,高校背景
sz300161,华中数控,高校背景
sz300205,天喻信息,高校背景
sz300334,津膜科技,高校背景
sh600171,上海贝岭,触摸屏
sh600207,安彩高科,触摸屏
sh600360,华微电子,触摸屏
sh600460,士兰微,触摸屏
sh600552,凯盛科技,触摸屏
sh600563,法拉电子,触摸屏
sh600584,长电科技,触摸屏
sz000012,"南 玻Ａ",触摸屏
sz000050,深天马Ａ,触摸屏
sz000536,华映科技,触摸屏
sz000636,风华高科,触摸屏
sz000727,华东科技,触摸屏
sz000823,超声电子,触摸屏
sz002045,国光电器,触摸屏
sz002055,得润电子,触摸屏
sz002056,横店东磁,触摸屏
sz002106,莱宝高科,触摸屏
sz002119,康强电子,触摸屏
sz002156,通富微电,触摸屏
sz002185,华天科技,触摸屏
sz002214,大立科技,触摸屏
sz002217,合力泰,触摸屏
sz002273,水晶光电,触摸屏
sz002362,汉王科技,触摸屏
sz002388,新亚制程,触摸屏
sz002426,胜利精密,触摸屏
sz002456,欧菲光,触摸屏
sz300028,金亚科技,触摸屏
sz300032,金龙机电,触摸屏
sz300083,劲胜精密,触摸屏
sz300088,长信科技,触摸屏
sz300256,星星科技,触摸屏
sz300282,汇冠股份,触摸屏
sh600158,中体产业,赛马概念
sh600168,武汉控股,赛马概念
sh600195,中牧股份,赛马概念
sh600361,华联综超,赛马概念
sh600398,海澜之家,赛马概念
sh600533,栖霞建设,赛马概念
sh600555,海航创新,赛马概念
sh600684,珠江实业,赛马概念
sh600692,亚通股份,赛马概念
sh600777,新潮实业,赛马概念
sz000735,"罗 牛 山",赛马概念
sz000979,中弘股份,赛马概念
sz002264,"新 华 都",赛马概念
sz002520,日发精机,赛马概念
sh600100,同方股份,海水淡化
sh600229,城市传媒,海水淡化
sh600456,宝钛股份,海水淡化
sh600458,时代新材,海水淡化
sh600481,双良节能,海水淡化
sz000039,中集集团,海水淡化
sz000151,中成股份,海水淡化
sz000598,兴蓉环境,海水淡化
sz000822,山东海化,海水淡化
sz000920,南方汇通,海水淡化
sz002168,深圳惠程,海水淡化
sz002203,海亮股份,海水淡化
sz002318,久立特材,海水淡化
sz002540,亚太科技,海水淡化
sz002665,首航节能,海水淡化
sz300070,碧水源,海水淡化
sz300145,中金环境,海水淡化
sz300172,中电环保,海水淡化
sz300262,巴安水务,海水淡化
sz300334,津膜科技,海水淡化
sh600005,武钢股份,武汉规划
sh600035,楚天高速,武汉规划
sh600068,葛洲坝,武汉规划
sh600079,人福医药,武汉规划
sh600133,东湖高新,武汉规划
sh600136,道博股份,武汉规划
sh600168,武汉控股,武汉规划
sh600345,长江通信,武汉规划
sh600355,精伦电子,武汉规划
sh600421,仰帆控股,武汉规划
sh600498,烽火通信,武汉规划
sh600681,百川能源,武汉规划
sh600743,华远地产,武汉规划
sh600757,长江传媒,武汉规划
sh600769,祥龙电业,武汉规划
sh600774,汉商集团,武汉规划
sh600879,航天电子,武汉规划
sh600885,宏发股份,武汉规划
sh600976,健民集团,武汉规划
sh600993,马应龙,武汉规划
sh600998,九州通,武汉规划
sz000501,鄂武商Ａ,武汉规划
sz000665,湖北广电,武汉规划
sz000759,中百集团,武汉规划
sz000785,武汉中商,武汉规划
sz000852,石化机械,武汉规划
sz000883,湖北能源,武汉规划
sz000939,凯迪生态,武汉规划
sz000966,长源电力,武汉规划
sz000988,华工科技,武汉规划
sz002159,三特索道,武汉规划
sz002194,武汉凡谷,武汉规划
sz002281,光迅科技,武汉规划
sz002305,南国置业,武汉规划
sz002377,国创高新,武汉规划
sz002414,高德红外,武汉规划
sz300018,中元华电,武汉规划
sz300054,鼎龙股份,武汉规划
sz300161,华中数控,武汉规划
sz300184,力源信息,武汉规划
sz300205,天喻信息,武汉规划
sz300220,金运激光,武汉规划
sz300323,华灿光电,武汉规划
sh600068,葛洲坝,水利建设
sh600075,新疆天业,水利建设
sh600116,三峡水利,水利建设
sh600131,岷江水电,水利建设
sh600283,钱江水利,水利建设
sh600326,西藏天路,水利建设
sh600502,安徽水利,水利建设
sh601669,中国电建,水利建设
sz002051,中工国际,水利建设
sz002060,"粤 水 电",水利建设
sz002131,利欧股份,水利建设
sz002205,国统股份,水利建设
sz002457,青龙管业,水利建设
sz002532,新界泵业,水利建设
sz002586,围海股份,水利建设
sz002619,巨龙管业,水利建设
sz300021,大禹节水,水利建设
sz300145,中金环境,水利建设
sh600075,新疆天业,节能
sh600100,同方股份,节能
sh600268,国电南自,节能
sh600343,航天动力,节能
sh600366,宁波韵升,节能
sh600405,动力源,节能
sh600406,国电南瑞,节能
sh600475,华光股份,节能
sh600481,双良节能,节能
sh600580,卧龙电气,节能
sh600590,泰豪科技,节能
sh601608,中信重工,节能
sh603126,中材节能,节能
sh603601,再升科技,节能
sz000400,许继电气,节能
sz000970,中科三环,节能
sz000973,佛塑科技,节能
sz002011,盾安环境,节能
sz002088,鲁阳节能,节能
sz002121,科陆电子,节能
sz002123,荣信股份,节能
sz002139,拓邦股份,节能
sz002169,智光电气,节能
sz002178,延华智能,节能
sz002205,国统股份,节能
sz002256,彩虹精化,节能
sz002334,英威腾,节能
sz002335,科华恒盛,节能
sz002366,台海核电,节能
sz002372,伟星新材,节能
sz002380,科远股份,节能
sz002392,北京利尔,节能
sz002398,建研集团,节能
sz002499,科林环保,节能
sz002527,新时达,节能
sz002665,首航节能,节能
sz300021,大禹节水,节能
sz300035,中科电气,节能
sz300040,九洲电气,节能
sz300048,合康变频,节能
sz300066,三川智慧,节能
sz300105,龙源技术,节能
sz300124,汇川技术,节能
sz300152,科融环境,节能
sz300156,神雾环保,节能
sz300249,依米康,节能
sz300257,开山股份,节能
sz300263,隆华节能,节能
sz300327,中颖电子,节能
sz300332,天壕环境,节能
sz300340,科恒股份,节能
sz300343,联创股份,节能
sz300372,欣泰电气,节能
sh600062,华润双鹤,甲型流感
sh600085,同仁堂,甲型流感
sh600161,天坛生物,甲型流感
sh600195,中牧股份,甲型流感
sh600201,生物股份,甲型流感
sh600513,联环药业,甲型流感
sh600557,康缘药业,甲型流感
sh600572,康恩贝,甲型流感
sh600666,奥瑞德,甲型流感
sz000078,海王生物,甲型流感
sz000513,丽珠集团,甲型流感
sz000597,东北制药,甲型流感
sz000739,普洛药业,甲型流感
sz002007,华兰生物,甲型流感
sh600180,瑞茂通,电商概念
sh600415,小商品城,电商概念
sh600446,金证股份,电商概念
sh600570,恒生电子,电商概念
sh600845,宝信软件,电商概念
sh600869,智慧能源,电商概念
sz000503,海虹控股,电商概念
sz000851,高鸿股份,电商概念
sz002017,东信和平,电商概念
sz002095,"生 意 宝",电商概念
sz002315,焦点科技,电商概念
sz002711,欧浦智网,电商概念
sz300017,网宿科技,电商概念
sz300184,力源信息,电商概念
sz300226,上海钢联,电商概念
sz300295,三六五网,电商概念
sh600019,宝钢股份,海工装备
sh600072,钢构工程,海工装备
sh600150,中国船舶,海工装备
sh600320,振华重工,海工装备
sh600428,中远航运,海工装备
sh600522,中天科技,海工装备
sh600583,海油工程,海工装备
sh600685,中船防务,海工装备
sh601808,中海油服,海工装备
sh601890,亚星锚链,海工装备
sh601989,中国重工,海工装备
sz000039,中集集团,海工装备
sz000099,中信海直,海工装备
sz000852,石化机械,海工装备
sz000898,鞍钢股份,海工装备
sz002151,北斗星通,海工装备
sz002278,神开股份,海工装备
sz002314,南山控股,海工装备
sz002318,久立特材,海工装备
sz002342,巨力索具,海工装备
sz002353,杰瑞股份,海工装备
sz002445,中南重工,海工装备
sz002483,润邦股份,海工装备
sz002490,山东墨龙,海工装备
sz300008,天海防务,海工装备
sz300023,宝德股份,海工装备
sz300065,海兰信,海工装备
sz300084,海默科技,海工装备
sz300177,中海达,海工装备
sz300217,东方电热,海工装备
sz300337,银邦股份,海工装备
sh600098,广州发展,循环经济
sh600116,三峡水利,循环经济
sh600133,东湖高新,循环经济
sh600292,远达环保,循环经济
sh600323,瀚蓝环境,循环经济
sh600475,华光股份,循环经济
sh600531,豫光金铅,循环经济
sh600545,新疆城建,循环经济
sh600649,城投控股,循环经济
sh600724,宁波富达,循环经济
sh600726,华电能源,循环经济
sh600839,四川长虹,循环经济
sh600864,哈投股份,循环经济
sh601388,怡球资源,循环经济
sz000009,中国宝安,循环经济
sz000027,深圳能源,循环经济
sz000100,"TCL 集团",循环经济
sz000407,胜利股份,循环经济
sz000532,力合股份,循环经济
sz000630,铜陵有色,循环经济
sz000652,泰达股份,循环经济
sz000826,启迪桑德,循环经济
sz000906,物产中拓,循环经济
sz000939,凯迪生态,循环经济
sz002009,天奇股份,循环经济
sz002015,霞客环保,循环经济
sz002034,"美 欣 达",循环经济
sz002124,天邦股份,循环经济
sz002340,格林美,循环经济
sz002479,富春环保,循环经济
sz002616,长青集团,循环经济
sz002630,华西能源,循环经济
sz002645,华宏科技,循环经济
sz002672,东江环保,循环经济
sz300090,盛运环保,循环经济
sz300152,科融环境,循环经济
sz300187,永清环保,循环经济
sz300190,维尔利,循环经济
sh601328,交通银行,央企50
sh601390,中国中铁,央企50
sh601398,工商银行,央企50
sh601600,中国铝业,央企50
sh601601,中国太保,央企50
sh601618,中国中冶,央企50
sh601628,中国人寿,央企50
sh601766,中国中车,央企50
sh601788,光大证券,央企50
sh601808,中海油服,央企50
sh601857,中国石油,央企50
sh601866,中海集运,央企50
sh601898,中煤能源,央企50
sh601919,中国远洋,央企50
sh601939,建设银行,央企50
sh601988,中国银行,央企50
sh601989,中国重工,央企50
sh601991,大唐发电,央企50
sh601998,中信银行,央企50
sh600031,三一重工,股权激励
sh600048,保利地产,股权激励
sh600051,宁波联合,股权激励
sh600060,海信电器,股权激励
sh600066,宇通客车,股权激励
sh600067,冠城大通,股权激励
sh600077,宋都股份,股权激励
sh600079,人福医药,股权激励
sh600108,亚盛集团,股权激励
sh600114,东睦股份,股权激励
sh600122,宏图高科,股权激励
sh600175,美都能源,股权激励
sh600180,瑞茂通,股权激励
sh600183,生益科技,股权激励
sh600208,新湖中宝,股权激励
sh600240,华业资本,股权激励
sh600276,恒瑞医药,股权激励
sh600285,羚锐制药,股权激励
sh600289,亿阳信通,股权激励
sh600290,华仪电气,股权激励
sh600315,上海家化,股权激励
sh600337,美克家居,股权激励
sh600345,长江通信,股权激励
sh600354,敦煌种业,股权激励
sh600381,青海春天,股权激励
sh600388,龙净环保,股权激励
sh600410,华胜天成,股权激励
sh600422,昆药集团,股权激励
sh600446,金证股份,股权激励
sh600496,精工钢构,股权激励
sh600498,烽火通信,股权激励
sh600499,科达洁能,股权激励
sh600507,方大特钢,股权激励
sh600521,华海药业,股权激励
sh600570,恒生电子,股权激励
sh600571,信雅达,股权激励
sh600582,天地科技,股权激励
sh600588,用友网络,股权激励
sh600594,益佰制药,股权激励
sh600597,光明乳业,股权激励
sh600690,青岛海尔,股权激励
sh600776,东方通信,股权激励
sh600801,华新水泥,股权激励
sh600804,鹏博士,股权激励
sh600823,世茂股份,股权激励
sh600973,宝胜股份,股权激励
sh600976,健民集团,股权激励
sh600978,宜华木业,股权激励
sh601028,玉龙股份,股权激励
sh601126,四方股份,股权激励
sh601139,深圳燃气,股权激励
sh601208,东材科技,股权激励
sh601311,骆驼股份,股权激励
sh601313,江南嘉捷,股权激励
sh601566,九牧王,股权激励
sh601616,广电电气,股权激励
sh601636,旗滨集团,股权激励
sh601700,风范股份,股权激励
sh601766,中国中车,股权激励
sh601777,力帆股份,股权激励
sh601799,星宇股份,股权激励
sh601877,正泰电器,股权激励
sh601908,京运通,股权激励
sh603128,华贸物流,股权激励
sh603766,隆鑫通用,股权激励
sz000002,"万 科Ａ",股权激励
sz000009,中国宝安,股权激励
sz000039,中集集团,股权激励
sz000063,中兴通讯,股权激励
sz000100,"TCL 集团",股权激励
sz000157,中联重科,股权激励
sz000523,广州浪奇,股权激励
sz000534,万泽股份,股权激励
sz000540,中天城投,股权激励
sz000560,昆百大Ａ,股权激励
sz000561,烽火电子,股权激励
sz000566,海南海药,股权激励
sz000568,泸州老窖,股权激励
sz000572,海马汽车,股权激励
sz000612,焦作万方,股权激励
sz000650,仁和药业,股权激励
sz000667,美好集团,股权激励
sz000671,"阳 光 城",股权激励
sz000818,方大化工,股权激励
sz000826,启迪桑德,股权激励
sz000893,东凌国际,股权激励
sz000921,海信科龙,股权激励
sz000925,众合科技,股权激励
sz000961,中南建设,股权激励
sz002003,伟星股份,股权激励
sz002004,华邦健康,股权激励
sz002007,华兰生物,股权激励
sz002008,大族激光,股权激励
sz002011,盾安环境,股权激励
sz002014,永新股份,股权激励
sz002028,思源电气,股权激励
sz002029,"七 匹 狼",股权激励
sz002030,达安基因,股权激励
sz002031,巨轮智能,股权激励
sz002032,"苏 泊 尔",股权激励
sz002034,"美 欣 达",股权激励
sz002042,华孚色纺,股权激励
sz002054,德美化工,股权激励
